KONNEXION COMERCIO INTERNACIONAL EIRELI		
RUA GAL HUMBERTO DE ALENCAR CASTELO BRANCO, 518			
SAO CAETANO DO SUL - BAIRRO SANTA MARIA 			
CEP 09560-380 - SAO PAULO - BRAZIL			
WWW.KONNEXION.BIZ			
Fone SAC: 11 4220.6098
Celular VIVO: 011 95779.4253 (WhatsApp)
E.mail:konnexion@terra.com.br
		
skype: konnexionintl			
			
			
IMPORTADOR E DISTRIBUIDOR DE DISCOS DE FRICÇÃO PARA TRANSMISSÃO ZF, DANA, CLARK HURTH, ALLISON, FUNK, TWIN DISC. 
DISCOS DE FREIOS PARA EIXOS ZF, DANA, KALMAR, MERITOR, AXLETECH, GRAZIANO, OMCI, KESSLER, CARRARO. 
DISCOS PARA REDUTORES DE VELOCIDADE REGIANNA RIDUTTORI. DISCOS PARA GUINDASTERS LIEBHERR, ORMIG, TEREX, XCMG.
DISCOS PARA COLHEITADEIRAS, TRATORES AGRÍCOLAS, RETROESCAVADEIRAS, PÁS CARREGADEIRAS, CAMINHÕES FORA DE ESTRADA, EMPILHADEIRAS.
DISCOS E PLACAS SEPARADORAS PARA VÁRIOS TIPO DE APLICAÇÃO: BOBCAT, CASE, CASE IH, CATERPILLAR, DOOSAN, DYNAPAC,  FIATALLIS, GENIE, HAULOTTE, 
HYNDAI, JCB 426ZX, JOHN DEERE, LIEBHERR, LIUGONG, LU NENG, LONKING, MANITOU,  MICHIGAN 75A, 125A, NEW HOLLAND, TORO, TAMROCK, VOLVO, WIRTGEN. 
DISCOS PARA EMPILHADEIRAS BAOLI, CLARK, DAEWOO, FELLER, FANTUZZI, GOOD SENSE, HANGCHA, HALLA, HELI, HYSTER, HYUNDAI,  JLG SKY JACK MANLIFT, KALMAR,
3299593				GRAZIANO					PAPER
3794333				GRAZIANO					PAPER
8392257				GROVE						STEEL
9904100634			GROVE						STEEL
9904101482			GROVE						STEEL
9904101483			GROVE						BRONZE
9904101520			GROVE						STEEL
9904101523			GROVE						BRONZE
9904105541			GROVE						PAPER
9904106470			GROVE						GRAPHITE
9904106471			GROVE						STEEL
9904109932			GROVE						BRONZE
5208499				GUINDASTE CLARK - TEREX				PAPER
5208500				GUINDASTE CLARK - TEREX				STEEL
3146823				HALLA						STEEL
3243223				HALLA						PAPER
3243233				HALLA						PAPER
FAC0300040			HALLA						PAPER
FAC0300050			HALLA						STEEL
FAD0300500			HALLA						BRONZE
FAD0300600			HALLA						STEEL
660.020.054			HAMWORTHY					STEEL
660.020.476			HAMWORTHY					BRONZE
YDS45.040			HANGCHA 4.5 TONS = good sense			STEEL
YDS45.041			HANGCHA cpqd-45 4.5ton 				PAPER
2895203M1			HANOMAG / KOMATSU				BRONZE
2895205M1			HANOMAG / KOMATSU				STEEL
3075407M1			HANOMAG / KOMATSU				BRONZE
3231074M1			HANOMAG / KOMATSU				MOLYBDENUM
3232249M1			HANOMAG / KOMATSU				MOLYBDENUM
3232316M1			HANOMAG / KOMATSU				STEEL
3232317M1			HANOMAG / KOMATSU				PAPER
374 913 220			HANOMAG / KOMATSU				BRONZE
374 913 230			HANOMAG / KOMATSU				STEEL
4401009M1			HANOMAG / KOMATSU				BRONZE
4906371M1			HANOMAG / KOMATSU				STEEL
4906373M1			HANOMAG / KOMATSU				BRONZE
4914833M1			HANOMAG / KOMATSU				STEEL
4914834M1			HANOMAG / KOMATSU				STEEL
4917909M1			HANOMAG / KOMATSU				PAPER
4918798M1			HANOMAG / KOMATSU				PAPER
4919480M1			HANOMAG / KOMATSU				MOLYBDENUM
4919530M1			HANOMAG / KOMATSU				STEEL
4919631M1			HANOMAG / KOMATSU				STEEL
4919632M1			HANOMAG / KOMATSU				STEEL
4919633M1			HANOMAG / KOMATSU				STEEL
4919643M1			HANOMAG / KOMATSU				MOLYBDENUM
103267A				HARRISON					BRONZE
103268A				HARRISON					STEEL
4290010				HATRA						BRONZE
4290012				HATRA						BRONZE
4290030				HATRA						BRONZE
4290107				HATRA						STEEL
2326003150			HAULOTTE					END PLATE
2326003160			HAULOTTE					PAPER
2326003140			HAULOTTE HTL					END PLATE
15943-82451			HELI CPQDYD 50 5T + 10 ton			STEEL
11243-82141			HELI H2000-CPCD,CPQD20,25,30,35			PAPER
11243-82151			HELI H2000-CPCD,CPQD20,25,30,35			STEEL
15943-82462			HELI H2000-CPCD,CPQD20,25,30,35 		PAPER
S06/42296			HIDROMEK					END PLATE
308633				HITACHI						PAPER
365332				HITACHI						ELASTOMER
365333				HITACHI						STEEL
788816				HITACHI						PAPER
788817				HITACHI						STEEL
887027				HITACHI						STEEL
887028				HITACHI						STEEL
887029				HITACHI						STEEL
887030				HITACHI						PAPER
1139717				HITACHI						CARBON PA
1139718				HITACHI						STEEL
2055338				HITACHI						STEEL
3032432				HITACHI						STEEL
3037401				HITACHI						PAPER
CA0133924			HSW						STEEL
6103873				HUBER WARCO					SINTERIZADO 
6106116				HUBER WARCO					PAPER
111.04.045.01			HURTH 						PAPER
111.07.001.02			HURTH 						STEEL
112.07.006.01			HURTH 176/330 Manlift TB40/45=60/65 		STEEL
112.07.006.06			HURTH 176/330 Manlift TB40/45=60/65 		STEEL
112.07.610.02			HURTH						PAPER
112.07.610.03			HURTH = KCI5007					COMPOSITE
112.07.610.04			HURTH						PAPER
112.07.611.02			HURTH 						PAPER
113.07.610.01			HURTH eixo dana 213/142-Genie			PAPER
138.07.006.02			HURTH / DANA					STEEL
138.07.610.03			HURTH / DANA					PAPER
154.07.001.01			HURTH eixo dana 213/142-Genie			STEEL
154.07.001.06			HURTH eixo dana 213/142-Genie			STEEL
154.07.610.06			HURTH - DANA					PAPER
176.04.037.01			HURTH						STEEL
176.04.038.01			HURTH						MOLYBDENUM
176.04.038.02			HURTH						MOLYBDENUM/AÇO
734.07.004.013			HURTH						STEEL
734.07.004.02			HURTH - EIXO 176/330				STEEL
734.07.610.013			HURTH						BRONZE
734.07.610.04			HURTH						BRONZE
734.07.610.22			HURTH						PAPER
738.07.005.013			HURTH						STEEL
738.07.005.03			HURTH						STEEL
738.07.005.04			HURTH						STEEL
738.07.072.02			HURTH						STEEL
738.07.610.013			HURTH						BRONZE
738.07.610.042			HURTH						PAPER
738.07.610.06			HURTH						BRONZE
7000045				HYDREMA						END PLATE
7000047				HYDREMA						END PLATE
7000112				HYDREMA						END PLATE
7000570				HYDREMA						PAPER
7000570				HYDREMA						PAPER
77806				HYSTER						BRONZE
77808				HYSTER						STEEL
77888				HYSTER						BRONZE
77898				HYSTER						STEEL
78803				HYSTER						STEEL
106375				HYSTER						STEEL
109604				HYSTER - H45-50-55-60XM						PAPER
113486				HYSTER						BRONZE
114254				HYSTER						STEEL
119729				HYSTER						BRONZE
119751				HYSTER						STEEL
148895				HYSTER						BRONZE
292989				HYSTER H110E					STEEL
299646				HYSTER						PAPER
319516				HYSTER - H45-50-55-60XM				STEEL
319596				HYSTER - H45-50-55-60XM				STEEL
319597				HYSTER - H45-50-55-60XM				PAPER
328154				HYSTER H110E					PAPER
330619				HYSTER						BRONZE
330620				HYSTER						STEEL
334409				HYSTER - H45-50-55-60XM				PAPER
334417				HYSTER - H45-50-55-60XM				STEEL
334442				HYSTER - H45-50-55-60XM				END PLATE
338573				HYSTER - H45-50-55-60XM				PAPER
382263				HYSTER						BRONZE
449273				HYSTER						STEEL
449461				HYSTER						BRONZE
878364				HYSTER						STEEL
1311645				HYSTER						PAPER
1311652				HYSTER						BRONZE
1311653				HYSTER						STEEL
1384873				HYSTER H1050HD-CH - H1150HD-CH			STEEL
1384874				HYSTER H1050HD-CH- H1150HD-CH			AFP
1387235				HYSTER 50XM					STEEL
1390854				HYSTER						BRONZE
1394881				HYSTER - H45-50-55-60XM-H155XL2			END PLATE
1469300				HYSTER - H45-50-55-60XM				PAPER
1469301				HYSTER - H45-50-55-60XM-H155XL2			PAPER
1532251				HYSTER H1050HD-CH- H1150HD-CH			AFP
1537449				HYSTER						STEEL
1538176				HYSTER - H45-50-55-60XM				PAPER
1543102				HYSTER						KIT DISCOS
1556964				HYSTER						PAPER
1556965				HYSTER H155FT					STEEL
1582269				HYSTER 80~120FT FORTIS, YALE80~120 VX VERACITOR	KIT DISCOS
1657780				HYSTER XM					PAPER
1657781				HYSTER XM 					STEEL
3045537				HYSTER						STEEL
3045538				HYSTER						PAPER
3045763				HYSTER						STEEL
3046971				HYSTER						STEEL
3053215				HYSTER - H45-50-55-60XM				PAPER
3132279				HYSTER						BRONZE
1543102A			HYSTER						PAPER
D180339				HYSTER - H45-50-55-60XM				PAPER
3146363				HYUNDAI (CLARK - ZF)				PAPER
3146743				HYUNDAI (CLARK - ZF) - HL760-7			PAPER
3146763				HYUNDAI HL770-7 (CLARK - ZF)			PAPER
3146793				HYUNDAI (CLARK - ZF)				STEEL
3146803				HYUNDAI (CLARK - ZF)				STEEL
3146813				HYUNDAI (CLARK - ZF)				STEEL
3146823				HYUNDAI (CLARK - ZF)				STEEL
3146833				HYUNDAI (CLARK - ZF)				STEEL
3146843				HYUNDAI (CLARK - ZF)				STEEL
3154543				HYUNDAI (CLARK - ZF)				STEEL
3200513				HYUNDAI (CLARK - ZF)				STEEL
3243233				HYUNDAI HL770-7 (CLARK - ZF)			PAPER
501208884			HYUNDAI / CLARK / ZF				BRNZ/PLN
501212372			HYUNDAI / CLARK / ZF				CARBON PA
501212373			HYUNDAI / CLARK / ZF				PAPER/PLAIN
501309329			HYUNDAI / CLARK / ZF				BRONZE
501309330			HYUNDAI / CLARK / ZF				BRONZE
501314382			HYUNDAI / CLARK / ZF				PAPER
501316592			HYUNDAI / CLARK / ZF				STEEL
680900060			HYUNDAI (CLARK - ZF) 				STEEL
4472320105			HYUNDAI / CLARK / ZF				STEEL
4642308330			HYUNDAI / CLARK / ZF				STEEL
4642308331			HYUNDAI / CLARK / ZF				STEEL
4642308332			HYUNDAI / CLARK / ZF				STEEL
4644308329			HYUNDAI / CLARK / ZF				STEEL
4644308330			HYUNDAI / CLARK / ZF				STEEL
0501 208 883			HYUNDAI / CLARK / ZF				BRONZE
11AB-00280			HYUNDAI (CLARK - ZF)				STEEL
11AB-00410			HYUNDAI (CLARK - ZF)				END PLATE
21AB-00351			HYUNDAI (CLARK - ZF)				STEEL
21AB-00360			HYUNDAI (CLARK - ZF)				PAPER
21DB-10070			HYUNDAI						CARBON PA
81F6-31130			HYUNDAI (CLARK - ZF)				STEEL
81F6-31140			HYUNDAI (CLARK - ZF)				PAPER
81F7-34180			HYUNDAI (CLARK - ZF)				PAPER
81F7-34190			HYUNDAI (CLARK - ZF)				STEEL
DCT156C1-00			Hyundai 45L-7A					STEEL
DCT157C1-00			Hyundai 45L-7A					STEEL
DI0830A3-3WT			HYUNDAI (CLARK - ZF)				STEEL
DI0840A3-3WT			HYUNDAI (CLARK - ZF) - 3,5TON			PAPER
MS23TM0028A3			HYUNDAI (CLARK - ZF)				PAPER
XKAH-00086			HYUNDAI - R140LC-7A/R160LC-7A			ELASTOMER
XKAH-00087			HYUNDAI - R140LC-7A/R160LC-7A			STEEL
XKAH-00125			HYUNDAI						STEEL
XKAH-00126			HYUNDAI						ELASTOMER
XKAH-00399			HYUNDAI R250LC-7				ELASTOMER
XKAH-00401			HYUNDAI R250LC-7				STEEL
XKAY-00297			Hyundai R110-7 - swing motor			ELASTOMER
XKAY-00298			Hyundai R110-7 - swing motor			STEEL
XKAY-00465			HYUNDAI R210LC-7 CLARK/ZF			ELASTOMER
XKAY-00466			HYUNDAI R210LC-7 / CLARK / ZF 			STEEL
XKAY-00537			HYUNDAI - motor de giro				ELASTOMER
XKAY-00538			HYUNDAI - motor de giro				STEEL
XKBQ-00105			HYUNDAI HL770-7 (CLARK - ZF)			PAPER
XKBQ-00106			HYUNDAI HL770-7 (CLARK - ZF)			STEEL
XKBQ-00107			HYUNDAI HL770-7 (CLARK - ZF)			STEEL
XKBQ-00108			HYUNDAI HL770-7 (CLARK - ZF)			STEEL
XKBQ-00236			HYUNDAI						STEEL
XKBQ-00237			HYUNDAI (CLARK - ZF)				STEEL
XKBQ-00238			HYUNDAI						STEEL
XKBQ-00239			HYUNDAI (CLARK - ZF)				STEEL
XKBQ-00286			HYUNDAI (CLARK - ZF) - HL760-7			PAPER
XKBQ-00349			HYUNDAI (CLARK - ZF)				PAPER
XKBQ-00372			HYUNDAI (CLARK - ZF)				STEEL
XKBQ-00373			HYUNDAI (CLARK - ZF)				STEEL
XKBQ-00436			HYUNDAI HL757-7 (CLARK - ZF)			STEEL
XKBQ-00439			HYUNDAI HL757-7 (CLARK - ZF)			PAPER
XKBT-00270			HYUNDAI 45L7					STEEL
XKBT-00271			HYUNDAI 					PAPER
XKBT-00409			HYUNDAI (CLARK - ZF) - 3,5TON			STEEL
XKBT-00410			HYUNDAI (CLARK - ZF) - 3,5TON			PAPER
XKBT-00520			HYUNDAI (CLARK - ZF) - 3,5TON			STEEL
XKBT-00563			HYUNDAI						KLEVAR PAPER
XKBT-00564			HYUNDAI 35L-7A					STEEL
XKBT-00580			Hyundai 45L-7A					STEEL
XKBT-00581			Hyundai 45L-7A - XKBT-00824			STEEL
XKBT-00822			Hyundai 45L-7A					STEEL
XKBT-00823			HYUNDAI (CLARK - ZF)				PAPER
XKBT-00824			Hyundai 45L-7A 					STEEL
XKCF-00060			HYUNDAI (CLARK - ZF)				PAPER
XKCF-00061			HYUNDAI (CLARK - ZF)				STEEL
XKCF-00083			HYUNDAI (CLARK - ZF)				END PLATE
XKCF-00137			HYUNDAI (CLARK - ZF)				STEEL
XKCF-00138			HYUNDAI (CLARK - ZF)				PAPER
XKCF-00454			HYUNDAI 25L7M - 30 7A 7L 7M 			STEEL
XKCF-00455			HYUNDAI 25L7M - 30 7A 7L 7M 			PAPER
XKCF-00489			HYUNDAI						CARBON PA
XKCF-00590			HYUNDAI (CLARK - ZF)				STEEL
XKCF-00591			HYUNDAI (CLARK - ZF)				CARBON PA
ZGAQ-00136			HYUNDAI HL780 trabalha KCI5221			STEEL
ZGAQ-00137			HYUNDAI HL780 trabalha KCI5221			STEEL
ZGAQ-00138			HYUNDAI HL780 trabalha KCI5221			STEEL
ZGAQ-00139			HYUNDAI HL780					PAPER
ZGAQ-00324			HYUNDAI HL-740					CARBON PA
ZGAQ-00325			HYUNDAI HL-740					CARBON PA/AÇO
ZGAQ-00330			HYUNDAI / CLARK / ZF				CARBON PA
ZGAQ-00821			HYUNDAI						STEEL
ZGAQ-00852			HYUNDAI / CLARK / ZF				CARBON PA
ZGAQ-00853			HYUNDAI HL730-7, HL740-7 			STEEL
ZGAQ-00982			HYUNDAI / CLARK / ZF				STEEL
ZGAQ-00986			HYUNDAI R200W-7,R170W-7,R140W-74 		BRONZE
ZGAQ-01001			HYUNDAI R200W-7,R170W-7,R140W-74 		BRONZE
ZGAQ-01296			HYUNDAI / CLARK / ZF				STEEL
ZGAQ-01297			HYUNDAI / CLARK / ZF				STEEL
ZGAQ-01298			HYUNDAI / CLARK / ZF				STEEL
ZGAQ-01299			HYUNDAI / CLARK / ZF				PAPER
ZGAQ-01374			HYUNDAI - ZGAQ-00994				STEEL
ZGAQ-01508			HYUNDAI HL730-7, HL740-7 			PAPER/PLAIN
ZGAQ-01509			HYUNDAI HL730-7, HL740-7 			CARBON PA
ZGAQ-01674			HYNDAI HL-740					STEEL
ZGAQ-01675			HYUNDAI HL-740					STEEL
ZGAQ-01677			HYUNDAI HL-740					STEEL
ZGAQ-01678			HYUNDAI HL-740					STEEL
ZGAQ-01944			HYUNDAI / CLARK / ZF				PAPER/PLAIN
ZGAQ-01945			HYUNDAI / CLARK / ZF				CARBON PA
ZGAQ-01946			HYUNDAI HL730-7,HL740-7-ZF4WG160 		STEEL
ZGAQ-02025			HYUNDAI R200W-7,R170W-7,R140W-74 		BRONZE
ZGAQ-02026			HYUNDAI R200W-7 - R170W-7			STEEL
ZGAQ-02220			HYUNDAI => trabalha com FM7132			CARBON PA
ZGAQ-02221			HYUNDAI => trabalha com FM6715			STEEL
ZGAQ-02330			HYUNDAI => trabalha com FM6715			STEEL
ZGAQ-02331			HYUNDAI => trabalha com FM6715			STEEL
ZGAQ-02332			HYUNDAI => trabalha com FM6715			STEEL
ZGAQ-02452			HYUNDAI HL757-7/7A/9-760-7/7A/9 		STEEL
ZGAQ-02453			HYUNDAI HL757-7/7A/9-760-7/7A/9			STEEL
ZGAQ-02454			HYUNDAI HL757-7/7A/9-760-7/7A/9			STEEL
ZGAQ-02463			HYUNDAI						MOLIBDENIUM STEEL
ZGAQ-02511			HYUNDAI HL757-7 #SERIE 1275>			PAPER
ZGAQ-02512			HYUNDAI HL757-7 #SERIE 1275>			STEEL
ZGAQ-02513			HYUNDAI HL757-7 #SERIE 1275>			STEEL
ZGAQ-02553			HYUNDAI HL757-7A				MOLYBDENUM
ZGAQ-02692			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		STEEL
ZGAQ-02693			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		STEEL
ZGAQ-02694			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		STEEL
ZGAQ-02695			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		STEEL
ZGAQ-02697			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		STEEL
ZGAQ-02698			HYUNDAI HL757-7A/9 760-7A/9 770-7A/9 		MOLYBDENUM
ZGAQ-02779			HYUNDAI HL770					BRONZE
ZGAQ-02780			HYUNDAI						STEEL
ZGAQ-03009			HYUNDAI HDF70-7S-RETRO HB100 HB90 		CARBON PA
ZGAQ-03010			HYUNDAI HDF70-7S-RETRO HB100 HB90 		STEEL
ZGAQ-03062			HYUNDAI retro  HB100-HB90			PAPER
ZGAQ-03063			HYUNDAI retro HB100-HB90 ZF 4WG94 		STEEL
ZGAQ-03447			HYUNDAI  H940C RETRO HB90 HB100 		STEEL
ZGAQ-03448			HYUNDAI  H940C RETRO HB90 HB100 		PAPER
ZGBJ-00018			HYUNDAI 160D					PAPER
ZGBJ-00019			HYUNDAI 160D					STEEL
ZTAJ-00072			HYUNDAI R500LC-7A 				BRONZE
ZTAJ-00073			HYUNDAI R500LC-7 (CLARK - ZF) 			STEEL
ZTAM-00090			HYUNDAI HL740-7 				PAPER
ZTAM-00099			HYUNDAI HL730-9S, HL-740-9B/S			STEEL
ZTAM-00143			HYUNDAI HL730-7					Molibdenio
ZTAM-00145			HYUNDAI HL730-7					STEEL
ZTAM-00146			HYUNDAI HL730-7					Molibdenio/AÇO
ZTAM-00219			HYUNDAI  HL740-7 				STEEL
ZTAM-00968			HYUNDAI HL730-7, HL740-7			BRONZE
89925.2				INGERSOLL RAND					END PLATE
89927.8				INGERSOLL RAND					END PLATE
72330				INTERNATIONAL (DRESSER) 			BRONZE
72372				INTERNATIONAL (DRESSER)				BRONZE
149584				INTERNATIONAL (DRESSER)				PAPER
149585				INTERNATIONAL (DRESSER)				STEEL
103310A1			INTERNATIONAL (DRESSER)				STEEL
119228A1			INTERNATIONAL (DRESSER)				END PLATE
119229A1			INTERNATIONAL (DRESSER)				END PLATE
119336A1			INTERNATIONAL (DRESSER)				MOLYBDENUM
119430A1			INTERNATIONAL (DRESSER)				STEEL
119431A1			INTERNATIONAL (DRESSER)				STEEL
119433A1			INTERNATIONAL (DRESSER)				PAPER
1201474H1			INTERNATIONAL / DRESSER				MOLYBDENUM
1202654H1			INTERNATIONAL (DRESSER)				BRONZE
1202655H1			INTERNATIONAL (DRESSER)				STEEL
1202656H1			INTERNATIONAL (DRESSER)				STEEL
1202657H1			INTERNATIONAL (DRESSER)				STEEL
1202681H1			INTERNATIONAL (DRESSER)				BRONZE
1202681H1			INTERNATIONAL (DRESSER)				BRONZE
1202682H1			INTERNATIONAL (DRESSER)				STEEL
1202683H1			INTERNATIONAL (DRESSER)				STEEL
1202684H1			INTERNATIONAL (DRESSER)				STEEL
120486C1			INTERNATIONAL (DRESSER)				STEEL
120488C1			INTERNATIONAL (DRESSER)				PAPER
120488C2			INTERNATIONAL (DRESSER)				PAPER
1230637H1			INTERNATIONAL (DRESSER)				BRONZE
1244205H1			INTERNATIONAL (DRESSER)				TAN PAPER
1276916H1			INTERNATIONAL / DRESSER				BRONZE
146055A1			INTERNATIONAL (DRESSER)				PAPER
146057A1			INTERNATIONAL (DRESSER)				STEEL
148903A1			INTERNATIONAL (DRESSER)				MOLYBDENUM
148905A1			INTERNATIONAL (DRESSER)				STEEL
148906A1			INTERNATIONAL (DRESSER)				MOLYBDENUM/AÇO
148962A1			INTERNATIONAL (DRESSER)				PAPER
148963A1			INTERNATIONAL (DRESSER)				STEEL
181158A1			INTERNATIONAL (DRESSER)				BRONZE
181159A1			INTERNATIONAL (DRESSER)				STEEL
187109H1			INTERNATIONAL (DRESSER)				BRONZE
190462A1			INTERNATIONAL (DRESSER)				PAPER
196073A1			INTERNATIONAL (DRESSER)				PAPER
196680H1			INTERNATIONAL (DRESSER)				BRONZE
237021A1			INTERNATIONAL (DRESSER)				PAPER
237022A1			INTERNATIONAL (DRESSER)				END PLATE
237023A1			INTERNATIONAL (DRESSER)				END PLATE
237024A1			INTERNATIONAL (DRESSER)				END PLATE
245297A1			INTERNATIONAL (DRESSER)				PAPER
291578A1			INTERNATIONAL (DRESSER)				PAPER
291579A1			INTERNATIONAL (DRESSER)				PAPER
291580A1			INTERNATIONAL (DRESSER)				STEEL
308029A1			INTERNATIONAL (DRESSER)				END PLATE
308030A1			INTERNATIONAL (DRESSER)				END PLATE
310519A1			INTERNATIONAL (DRESSER)				END PLATE
324240R1			INTERNATIONAL (DRESSER)				BRONZE
324241R1			INTERNATIONAL (DRESSER)				STEEL
327173R1			INTERNATIONAL (DRESSER)				BRONZE
327174R1			INTERNATIONAL (DRESSER)				STEEL
331387A1			INTERNATIONAL (DRESSER)				PAPER/PLAIN
331388A1			INTERNATIONAL (DRESSER)				STEEL
331421A1			INTERNATIONAL (DRESSER)				CARBON PA
331893A1			INTERNATIONAL (DRESSER)				PAPER/PLAIN
331894A1			INTERNATIONAL (DRESSER)				CARBON PA
331895A1			INTERNATIONAL (DRESSER)				STEEL
331896A1			INTERNATIONAL (DRESSER)				PAPER/PLAIN
331897A1			INTERNATIONAL (DRESSER)				CARBON PA
335165A1			INTERNATIONAL (DRESSER)				CARBON PA
335167A1			INTERNATIONAL (DRESSER)				CARBON PA/AÇO
336822R1			INTERNATIONAL (DRESSER)				BRONZE
336823R1			INTERNATIONAL (DRESSER)				STEEL
3376410R1			INTERNATIONAL (DRESSER)				STEEL
3381148H91			INTERNATIONAL / DRESSER				STEEL
3381439H91			INTERNATIONAL / DRESSER				MOLYBDENUM
384322A1			INTERNATIONAL (DRESSER)				PAPER
384323A1			INTERNATIONAL (DRESSER)				STEEL
625615C1			INTERNATIONAL (DRESSER)				GRAPHITE
630047C1			INTERNATIONAL (DRESSER)				STEEL
630281C1			INTERNATIONAL (DRESSER)				STEEL
630515C2			INTERNATIONAL (DRESSER)				BRONZE
630516C2			INTERNATIONAL (DRESSER)				STEEL
634534C1			INTERNATIONAL (DRESSER)				BRONZE
634535C1			INTERNATIONAL (DRESSER)				BRONZE
634558C1			INTERNATIONAL (DRESSER)				PAPER
702959C1			INTERNATIONAL (DRESSER)				BRONZE
702962C1			INTERNATIONAL (DRESSER)				BRONZE
894083H1			INTERNATIONAL (DRESSER)				BRONZE
ALTERNATIVE			INTERNATIONAL / DRESSER				PAPER
04/500207			J C B						STEEL
04/500230			J C B						TAN PAPER
04/500230			JCB - mesmo disco KCI5198			GREEN PA.
04/500231			J C B						STEEL
04/500235			J C B						STEEL
04/800278			J C B						BRONZE
04/800278			J C B						BRONZE
04/800279			J C B						STEEL
04/800280			J C B						STEEL
04/800281			J C B						STEEL
10/300200			JCB pá carregadeira 426ZX - 456 		PAPER
10/300376			J C B						PAPER
10/904323			J C B						STEEL
10/904336			J C B						STEEL
10/904337			J C B						PAPER
10/905026			J C B						STEEL
10/905027			J C B						PAPER
10/905028			J C B						STEEL
10/905029			J C B						STEEL
10/905030			J C B						STEEL
10/905043			J C B						PAPER
10/906486			JCB pá carregadeira 426ZX			PAPER
10/906487			JCB pá carregadeira 426ZX			STEEL
10/906488			J C B						STEEL
10/906489			J C B						STEEL
10/906490			J C B						STEEL
10/906586			JCB pá carregadeira 426ZX - 456 		PAPER
10/906587			JCB pá carregadeira 426ZX			STEEL
10/906588			J C B						STEEL
10/906589			J C B						STEEL
10/906590			J C B						STEEL
10/907369			J C B						STEEL
10/907373			J C B						BRONZE
15/920147			JCB pá carregadeira 426ZX			PAPER
331/16516			JCB 3C						STEEL
331/16520			JCB 3C						PAPER
332/F6082			J C B						BRONZE
332/G0484			J C B						STEEL
333/C5794			J C B						PAPER
333/C5795			J C B						STEEL
333/C5805			J C B						STEEL
445/03205			J C B						KIT(7)
445/03205			JCB - KIT COM 7 DISCOS DE PAPER			KIT(7)
445/03206			J C B						SINGLE
445/03206			J C B						KIT(6)
445/12307			J C B						STEEL
445/30011			JCB 214 - VERSAO OEM				TAN PAPER
450/10224			JCB 214 - 4CX VERSAO OEM			PAPER
450/10226			JCB 214 - 4CX VERSAO OEM			STEEL
450/20401			JCB 4CX						BRONZE
450/20402			JCB 4CX						BRONZE
450/20403			JCB 4CX						STEEL
458/20285			JCB 214 - 4CX VERSAO OEM			STEEL
458/20353			JCB 214 - 4CX  VERSAO OEM			PAPER
550/43098			JCB pá carregadeira 426ZX			PAPER
550/43099			J C B						STEEL
814/00207			J C B						STEEL
8035199				JLG / OMNIQUIP					PAPER
70020408			JLG SKYTRACK - EIXO ZF CHINES			GRAPHITE
70020487			JLG / OMNIQUIP					STEEL
70022176			JLG  skytrack					GRAPHITE
91474139			JLG / OMNIQUIP					END PLATE
91474140			JLG / OMNIQUIP					PAPER
91474141			JLG / OMNIQUIP					END PLATE
91474568			JLG / OMNIQUIP					PAPER
91474569			JLG / OMNIQUIP					STEEL
AL38240				JOHN DEERE					PAPER
AR108105			JOHN DEERE					PAPER
AR39128				JOHN DEERE					BRONZE
AR94515				JOHN DEERE					PAPER
AT100837			JOHN DEERE					BRONZE
AT101001			JOHN DEERE					PAPER
AT179473			JOHN DEERE					PAPER
AT253102			JOHN DEERE					MOLYBDENUM
AT253104			JOHN DEERE					STEEL
AT253105			JOHN DEERE					STEEL
AT253106			JOHN DEERE					STEEL
AT255595			JOHN DEERE					MOLYBDENUM
AT255605			JOHN DEERE					STEEL
AT255608			JOHN DEERE					STEEL
AT258951			JOHN DEERE					BRONZE
AT26632				JOHN DEERE					PAPER
AT321450			JOHN DEERE					PAPER
AT321802			JOHN DEERE					STEEL
AT321804			JOHN DEERE					STEEL
AT322016			JOHN DEERE					STEEL
AT322021			JOHN DEERE					BRONZE
AT322036			JOHN DEERE					BRONZE
AT325657			JOHN DEERE					PAPER
AT339059			JOHN DEERE					PAPER
AT339543			JOHN DEERE 					PAPER
AT339922			JOHN DEERE					CARBON PA
F045019				JOHN DEERE					STEEL
F047367				JOHN DEERE Forwarder 1710			STEEL
F056912				JOHN DEERE forwarder 1010, 1410 		GRAPHITE
F062284				JOHN DEERE Forwarder 1710			GRAPHITE
F437205				JOHN DEERE					STEEL
F437207				JOHN DEERE					STEEL
F437208				JOHN DEERE					STEEL
F437216				JOHN DEERE					PAPER
F437223				JOHN DEERE					STEEL
L152006				JOHN DEERE					PAPER
R33873				JOHN DEERE Eaton T60 - skidder			STEEL
R46391				JOHN DEERE					STEEL
RE23461				JOHN DEERE					PAPER
RE239058			JOHN DEERE Eaton T60 - skidder			PAPER
RE37011				JOHN DEERE					PAPER
T100680				JOHN DEERE					STEEL
T100681				JOHN DEERE					STEEL
T101005				JOHN DEERE					STEEL
T116387				JOHN DEERE					BRONZE
T116584				JOHN DEERE					STEEL
T116585				JOHN DEERE					STEEL
